_time,host,source,sourcetype,index,_bkt,_cd,_indextime,_raw,_serial,_si,_sourcetype,_subsecond,linecount,splunk_server
2025-09-19T06:22:45.877+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94231,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.877, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/util/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",708,7690760a2162; _audit,audittrail,.877234,1,7690760a2162
2025-09-19T06:22:45.766+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94220,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.766, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients/__pycache__/async_spacebridge_client.cpython-39.pyc"", isdir=0, size=2586, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",709,7690760a2162; _audit,audittrail,.766210,1,7690760a2162
2025-09-19T06:22:45.753+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94210,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.753, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients/__pycache__/aio_client.cpython-39.pyc"", isdir=0, size=2012, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",710,7690760a2162; _audit,audittrail,.753731,1,7690760a2162
2025-09-19T06:22:45.743+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94200,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.743, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=186, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",711,7690760a2162; _audit,audittrail,.743699,1,7690760a2162
2025-09-19T06:22:45.734+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94190,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.734, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients/async_spacebridge_client.py"", isdir=0, size=1974, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",712,7690760a2162; _audit,audittrail,.734196,1,7690760a2162
2025-09-19T06:22:45.724+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94180,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.724, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients/aio_client.py"", isdir=0, size=1826, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",713,7690760a2162; _audit,audittrail,.724720,1,7690760a2162
2025-09-19T06:22:45.715+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94171,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.715, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",714,7690760a2162; _audit,audittrail,.715118,1,7690760a2162
2025-09-19T06:22:45.705+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94162,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.705, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",715,7690760a2162; _audit,audittrail,.705066,1,7690760a2162
2025-09-19T06:22:45.591+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94151,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.591, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/__pycache__/cloudgateway_init.cpython-39.pyc"", isdir=0, size=4493, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",716,7690760a2162; _audit,audittrail,.591795,1,7690760a2162
2025-09-19T06:22:45.582+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94140,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.582, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/__pycache__/aiohttp_wss_protocol.cpython-39.pyc"", isdir=0, size=7121, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",717,7690760a2162; _audit,audittrail,.582284,1,7690760a2162
2025-09-19T06:22:45.572+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94129,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.572, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/__pycache__/aio_parent_process_monitor.cpython-39.pyc"", isdir=0, size=1562, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",718,7690760a2162; _audit,audittrail,.572835,1,7690760a2162
2025-09-19T06:22:45.563+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94118,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.563, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/__pycache__/aio_message_handler.cpython-39.pyc"", isdir=0, size=4340, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",719,7690760a2162; _audit,audittrail,.563495,1,7690760a2162
2025-09-19T06:22:45.554+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94108,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.554, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=188, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",720,7690760a2162; _audit,audittrail,.554096,1,7690760a2162
2025-09-19T06:22:45.541+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94098,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.541, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/cloudgateway_init.py"", isdir=0, size=4594, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",721,7690760a2162; _audit,audittrail,.541141,1,7690760a2162
2025-09-19T06:22:45.531+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94088,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.531, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/aiohttp_wss_protocol.py"", isdir=0, size=9288, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",722,7690760a2162; _audit,audittrail,.531542,1,7690760a2162
2025-09-19T06:22:45.521+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94078,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.521, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/aio_parent_process_monitor.py"", isdir=0, size=2018, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",723,7690760a2162; _audit,audittrail,.521786,1,7690760a2162
2025-09-19T06:22:45.512+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94068,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.512, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/aio_message_handler.py"", isdir=0, size=6249, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",724,7690760a2162; _audit,audittrail,.512213,1,7690760a2162
2025-09-19T06:22:45.501+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94058,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.501, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",725,7690760a2162; _audit,audittrail,.501937,1,7690760a2162
2025-09-19T06:22:45.492+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94049,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.492, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",726,7690760a2162; _audit,audittrail,.492268,1,7690760a2162
2025-09-19T06:22:45.381+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94039,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.381, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=178, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",727,7690760a2162; _audit,audittrail,.381543,1,7690760a2162
2025-09-19T06:22:45.371+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94029,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.371, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/messages/__pycache__/send.cpython-39.pyc"", isdir=0, size=2162, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",728,7690760a2162; _audit,audittrail,.371803,1,7690760a2162
2025-09-19T06:22:45.362+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94019,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.362, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/messages/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=187, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",729,7690760a2162; _audit,audittrail,.362065,1,7690760a2162
2025-09-19T06:22:45.349+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94010,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.349, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/messages/send.py"", isdir=0, size=3262, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",730,7690760a2162; _audit,audittrail,.349711,1,7690760a2162
2025-09-19T06:22:45.336+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94000,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.336, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/messages/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",731,7690760a2162; _audit,audittrail,.336887,1,7690760a2162
2025-09-19T06:22:45.325+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93991,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.325, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/messages/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",732,7690760a2162; _audit,audittrail,.325941,1,7690760a2162
2025-09-19T06:22:45.316+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93982,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.316, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/websocket"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",733,7690760a2162; _audit,audittrail,.316258,1,7690760a2162
2025-09-19T06:22:45.306+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93973,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.306, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/messages"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",734,7690760a2162; _audit,audittrail,.306368,1,7690760a2162
2025-09-19T06:22:45.296+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93964,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.296, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/clients"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwxr-xr-x"", hash=]",735,7690760a2162; _audit,audittrail,.296874,1,7690760a2162
2025-09-19T06:22:45.286+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93955,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.286, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwx--x---"", hash=]",736,7690760a2162; _audit,audittrail,.286892,1,7690760a2162
2025-09-19T06:22:45.277+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93946,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.277, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",737,7690760a2162; _audit,audittrail,.277215,1,7690760a2162
2025-09-19T06:22:45.166+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93937,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.166, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/websocket"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",738,7690760a2162; _audit,audittrail,.166391,1,7690760a2162
2025-09-19T06:22:45.153+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93928,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.153, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/util"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwxr-xr-x"", hash=]",739,7690760a2162; _audit,audittrail,.153896,1,7690760a2162
2025-09-19T06:22:45.144+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93919,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.144, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",740,7690760a2162; _audit,audittrail,.144617,1,7690760a2162
2025-09-19T06:22:45.134+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93910,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.134, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/registration"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",741,7690760a2162; _audit,audittrail,.134720,1,7690760a2162
2025-09-19T06:22:45.125+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93901,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.125, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/messages"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",742,7690760a2162; _audit,audittrail,.125316,1,7690760a2162
2025-09-19T06:22:45.115+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93892,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.115, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/exceptions"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",743,7690760a2162; _audit,audittrail,.115737,1,7690760a2162
2025-09-19T06:22:45.106+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93883,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.106, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/encryption"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwxr-xr-x"", hash=]",744,7690760a2162; _audit,audittrail,.106227,1,7690760a2162
2025-09-19T06:22:45.096+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93874,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.096, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/asyncio"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwxr-xr-x"", hash=]",745,7690760a2162; _audit,audittrail,.096627,1,7690760a2162
2025-09-19T06:22:45.086+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93865,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.086, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwx--x---"", hash=]",746,7690760a2162; _audit,audittrail,.086612,1,7690760a2162
2025-09-19T06:22:45.077+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93856,1758262965,"Audit:[timestamp=09-19-2025 06:22:45.077, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",747,7690760a2162; _audit,audittrail,.077236,1,7690760a2162
2025-09-19T06:22:44.966+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93846,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.966, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/clients/__pycache__/splunk_client.cpython-39.pyc"", isdir=0, size=3163, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",748,7690760a2162; _audit,audittrail,.966505,1,7690760a2162
2025-09-19T06:22:44.956+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93836,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.956, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/clients/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=177, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",749,7690760a2162; _audit,audittrail,.956792,1,7690760a2162
2025-09-19T06:22:44.944+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93827,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.944, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/clients/splunk_client.py"", isdir=0, size=3829, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",750,7690760a2162; _audit,audittrail,.944062,1,7690760a2162
2025-09-19T06:22:44.934+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93818,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.934, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/clients/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwx--x---"", hash=]",751,7690760a2162; _audit,audittrail,.934179,1,7690760a2162
2025-09-19T06:22:44.924+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93809,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.924, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/clients/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",752,7690760a2162; _audit,audittrail,.924469,1,7690760a2162
2025-09-19T06:22:44.914+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93799,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.914, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/__pycache__/encryption.cpython-39.pyc"", isdir=0, size=3674, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",753,7690760a2162; _audit,audittrail,.914292,1,7690760a2162
2025-09-19T06:22:44.904+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93789,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.904, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/__pycache__/auth.cpython-39.pyc"", isdir=0, size=4968, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",754,7690760a2162; _audit,audittrail,.904696,1,7690760a2162
2025-09-19T06:22:44.894+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93779,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.894, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=169, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",755,7690760a2162; _audit,audittrail,.894787,1,7690760a2162
2025-09-19T06:22:44.884+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93768,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.884, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/clients/__pycache__/async_server_info_client.cpython-39.pyc"", isdir=0, size=3025, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",756,7690760a2162; _audit,audittrail,.884994,1,7690760a2162
2025-09-19T06:22:44.875+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93758,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.875, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/clients/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=185, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",757,7690760a2162; _audit,audittrail,.875337,1,7690760a2162
2025-09-19T06:22:44.865+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93748,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.865, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/clients/async_server_info_client.py"", isdir=0, size=2743, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",758,7690760a2162; _audit,audittrail,.865058,1,7690760a2162
